,date,gauge,discharge,rainfall,rainfall_ft
1573,2012-01-28,3.985416666666667,308.2083333333333,0.0,0.0
1574,2012-01-29,3.6841666666666666,230.75,0.0,0.0
1575,2012-01-30,3.515416666666667,191.20833333333334,0.0,0.0
1576,2012-01-31,3.359583333333333,157.91666666666666,0.0,0.0
1577,2012-02-01,3.2870833333333334,143.41666666666666,0.00125,0.0
1578,2012-02-02,3.2325,132.83333333333334,0.0,0.0
1579,2012-02-03,3.17375,122.33333333333333,0.0,0.0
1580,2012-02-04,3.143333333333333,116.95833333333333,0.0,0.0
1581,2012-02-05,3.1275,114.25,0.0,0.0
1582,2012-02-06,3.111666666666667,111.66666666666667,0.0,0.0
1583,2012-02-07,3.08,106.45833333333333,0.0,0.0
1584,2012-02-08,3.060416666666667,103.08333333333333,0.00125,0.0
1585,2012-02-09,3.0520833333333335,101.55,0.0,0.0
1586,2012-02-10,3.029583333333333,97.70833333333333,0.0,0.0
1587,2012-02-11,3.092083333333333,108.23333333333333,0.011250000000000001,0.0
1588,2012-02-12,3.139583333333333,116.29166666666667,0.0,0.0
1589,2012-02-13,3.0966666666666662,109.04166666666667,0.0,0.0
1590,2012-02-14,3.0729166666666665,105.03333333333335,0.0004166666666666667,0.0
1591,2012-02-15,3.1558333333333337,119.04166666666667,0.0004166666666666667,0.0
1592,2012-02-16,3.20125,127.29166666666667,0.0062499999999999995,0.0
1593,2012-02-17,3.2587500000000005,137.79166666666666,0.0,0.0
1594,2012-02-18,3.262916666666667,138.58333333333334,0.0008333333333333334,0.0
1595,2012-02-19,3.17375,122.33333333333333,0.0,0.0
1596,2012-02-20,3.0904166666666666,108.125,0.0,0.0
1597,2012-02-21,3.0416666666666665,99.70833333333333,0.0,0.0
1598,2012-02-22,3.0362500000000003,98.77499999999999,0.0,0.0
1599,2012-02-23,2.999166666666667,92.8125,0.0,0.0
1600,2012-02-24,3.112083333333333,111.99583333333334,0.014166666666666668,0.0008333333333333334
1601,2012-02-25,3.1275,114.45833333333333,0.0,0.0
1602,2012-02-26,3.0245833333333336,96.88333333333333,0.0,0.0
1603,2012-02-27,2.9895833333333335,91.24166666666667,0.0,0.0
1604,2012-02-28,2.9675,87.75,0.0,0.0
1605,2012-02-29,3.2937499999999997,154.58333333333334,0.02666666666666667,0.00125
1606,2012-03-01,3.9608333333333334,301.875,0.005833333333333334,0.0004166666666666667
1607,2012-03-02,3.6162500000000004,214.29166666666666,0.0,0.0
1608,2012-03-03,3.8020833333333335,260.1666666666667,0.002916666666666667,0.0
1609,2012-03-04,3.5933333333333333,208.91666666666666,0.0,0.0
1610,2012-03-05,3.4304166666666664,172.41666666666666,0.0,0.0
1611,2012-03-06,3.3025,146.5,0.0,0.0
1612,2012-03-07,3.234166666666667,133.125,0.0,0.0
1613,2012-03-08,3.1908333333333334,125.20833333333333,0.0,0.0
1614,2012-03-09,3.1629166666666664,120.33333333333333,0.0008333333333333334,0.0
1615,2012-03-10,3.0925,108.33333333333333,0.0,0.0
1616,2012-03-11,3.034347826086956,98.48695652173912,0.0,0.0
1617,2012-03-12,3.0195833333333333,96.07083333333333,0.0,0.0
1618,2012-03-13,3.0504166666666666,101.31666666666666,0.0020833333333333333,0.0
1619,2012-03-14,3.0191666666666666,96.00416666666666,0.0,0.0
1620,2012-03-15,2.987083333333333,90.84583333333335,0.0,0.0
1621,2012-03-16,2.9508333333333336,85.21666666666665,0.0,0.0
1622,2012-03-17,2.9145833333333333,79.8125,0.0,0.0
1623,2012-03-18,2.9154166666666668,79.93333333333332,0.0,0.0
1624,2012-03-19,2.9250000000000003,81.34583333333333,0.0,0.0
1625,2012-03-20,2.9095833333333334,79.08333333333333,0.0,0.0
1626,2012-03-21,2.8837500000000005,75.375,0.0,0.0
1627,2012-03-22,2.873333333333333,73.8875,0.0,0.0
1628,2012-03-23,2.8633333333333333,72.50416666666668,0.0,0.0
1629,2012-03-24,2.860416666666667,72.25,0.005416666666666667,0.0
1630,2012-03-25,3.0091666666666668,94.4375,0.0004166666666666667,0.0
1631,2012-03-26,2.998333333333333,92.65833333333335,0.0,0.0
1632,2012-03-27,2.9791666666666665,89.60833333333333,0.0,0.0
1633,2012-03-28,2.9804166666666667,89.80833333333334,0.0004166666666666667,0.0
1634,2012-03-29,2.9941666666666666,91.97916666666667,0.0,0.0
1635,2012-03-30,2.972916666666667,88.6125,0.0,0.0
1636,2012-03-31,3.454166666666667,181.14166666666665,0.019583333333333335,0.00125
1637,2012-04-01,3.2449999999999997,135.41666666666666,0.0020833333333333333,0.0
1638,2012-04-02,3.4316666666666666,173.16666666666666,0.002916666666666667,0.0
1639,2012-04-03,3.2237500000000003,131.45833333333334,0.0,0.0
1640,2012-04-04,3.1008333333333336,109.66666666666667,0.0,0.0
1641,2012-04-05,3.03,97.80833333333334,0.0,0.0
1642,2012-04-06,2.97125,88.375,0.0,0.0
1643,2012-04-07,2.925416666666667,81.41666666666667,0.0,0.0
